ID,Fecha de publicación,Título de la clase,Descripción,Autor citado
96,1/3/2022,Imágenes y concepciones sobre las ciencias biológicas,"Con el objetivo de poner en tensión las nociones sobre las ciencias que se transmiten en las prácticas de enseñanza, en esta clase se abordan algunos aspectos sobre las metodologías del área de la biología. Se propone el análisis de distintos recursos audiovisuales que pueden incorporarse para la enseñanza de la biología y algunos criterios de curaduría para seleccionarlos. Este análisis resulta fundamental, dado que los recursos llevados a las aulas son representaciones de valor conceptual y explicativo que condicionan lo que se entiende sobre los conocimientos científicos, como así también el accionar como docentes. Por ello, se propone considerar qué imagen de la biología se presenta en las clases, a veces sin notarlo siquiera.",Maguregui
97,2/11/2022,Estrategia. Jugar en clave pedagógica,"En el día a día de nuestra práctica docente, debemos tener en cuenta el uso de las herramientas multimediales para poder aplicarlas en el aula. Nosotros hemos visto cómo estas herramientas no son neutrales: tienen un contenido ideológico y político que hace que su elección no sea una cuestión trivial. Además, vimos cómo usar estas herramientas, aprovechando la metáfora del juego y las piezas que se mueven en el tablero. En esta última etapa, queremos darles un pantallazo de algunas estrategias para jugar este juego de las narrativas hipermediales en la escuela, mostrando muchas formas posibles de usar todo lo que aprendimos para, luego, aplicarlo dentro del aula. ",Da Porta
97,2/11/2022,Estrategia. Jugar en clave pedagógica,"En el día a día de nuestra práctica docente, debemos tener en cuenta el uso de las herramientas multimediales para poder aplicarlas en el aula. Nosotros hemos visto cómo estas herramientas no son neutrales: tienen un contenido ideológico y político que hace que su elección no sea una cuestión trivial. Además, vimos cómo usar estas herramientas, aprovechando la metáfora del juego y las piezas que se mueven en el tablero. En esta última etapa, queremos darles un pantallazo de algunas estrategias para jugar este juego de las narrativas hipermediales en la escuela, mostrando muchas formas posibles de usar todo lo que aprendimos para, luego, aplicarlo dentro del aula. ",Dussel
97,2/11/2022,Estrategia. Jugar en clave pedagógica,"En el día a día de nuestra práctica docente, debemos tener en cuenta el uso de las herramientas multimediales para poder aplicarlas en el aula. Nosotros hemos visto cómo estas herramientas no son neutrales: tienen un contenido ideológico y político que hace que su elección no sea una cuestión trivial. Además, vimos cómo usar estas herramientas, aprovechando la metáfora del juego y las piezas que se mueven en el tablero. En esta última etapa, queremos darles un pantallazo de algunas estrategias para jugar este juego de las narrativas hipermediales en la escuela, mostrando muchas formas posibles de usar todo lo que aprendimos para, luego, aplicarlo dentro del aula. ",Montero
97,2/11/2022,Estrategia. Jugar en clave pedagógica,"En el día a día de nuestra práctica docente, debemos tener en cuenta el uso de las herramientas multimediales para poder aplicarlas en el aula. Nosotros hemos visto cómo estas herramientas no son neutrales: tienen un contenido ideológico y político que hace que su elección no sea una cuestión trivial. Además, vimos cómo usar estas herramientas, aprovechando la metáfora del juego y las piezas que se mueven en el tablero. En esta última etapa, queremos darles un pantallazo de algunas estrategias para jugar este juego de las narrativas hipermediales en la escuela, mostrando muchas formas posibles de usar todo lo que aprendimos para, luego, aplicarlo dentro del aula. ",Coto y Masnatta
98,2/11/2022,Estrategia. Moodle: diseñar y gestionar procesos de aprendizaje,"Prestaremos atención a una de las plataformas de aprendizaje más conocidas y de las cuales somos usuarios: Moodle. Es un sistema extremadamente complejo y lleno de características; sería necesario un curso específico de LMS para tratar de abordarlo en detalle. Nosotros solamente haremos una introducción básica al uso de Moodle y sus ventajas para usar en nuestros cursos, sobre todo aprovechando los objetos SCORM.","Casales, Rojas y Paulí"
99,1/3/2022,Lo ambiental en la biología,"En esta clase se procura justificar la necesidad de promover, desde la biología, otros enfoques sobre la vida y sus sistemas complejos que amplíen la perspectiva, por medio de la inclusión de una mirada antropológica y cultural en el modelo ecológico clásico: los enfoques ambientales. Se propone reflexionar sobre los enfoques con los que se llevan los contenidos al aula y los escenarios didácticos en los cuales estos se presentan a través de la lectura, la reflexión sincera y el diálogo entre colegas.",Haraway
99,1/3/2022,Lo ambiental en la biología,"En esta clase se procura justificar la necesidad de promover, desde la biología, otros enfoques sobre la vida y sus sistemas complejos que amplíen la perspectiva, por medio de la inclusión de una mirada antropológica y cultural en el modelo ecológico clásico: los enfoques ambientales. Se propone reflexionar sobre los enfoques con los que se llevan los contenidos al aula y los escenarios didácticos en los cuales estos se presentan a través de la lectura, la reflexión sincera y el diálogo entre colegas.",Macnaghten
99,1/3/2022,Lo ambiental en la biología,"En esta clase se procura justificar la necesidad de promover, desde la biología, otros enfoques sobre la vida y sus sistemas complejos que amplíen la perspectiva, por medio de la inclusión de una mirada antropológica y cultural en el modelo ecológico clásico: los enfoques ambientales. Se propone reflexionar sobre los enfoques con los que se llevan los contenidos al aula y los escenarios didácticos en los cuales estos se presentan a través de la lectura, la reflexión sincera y el diálogo entre colegas.",Urry
99,1/3/2022,Lo ambiental en la biología,"En esta clase se procura justificar la necesidad de promover, desde la biología, otros enfoques sobre la vida y sus sistemas complejos que amplíen la perspectiva, por medio de la inclusión de una mirada antropológica y cultural en el modelo ecológico clásico: los enfoques ambientales. Se propone reflexionar sobre los enfoques con los que se llevan los contenidos al aula y los escenarios didácticos en los cuales estos se presentan a través de la lectura, la reflexión sincera y el diálogo entre colegas.",Tréllez Solis
99,1/3/2022,Lo ambiental en la biología,"En esta clase se procura justificar la necesidad de promover, desde la biología, otros enfoques sobre la vida y sus sistemas complejos que amplíen la perspectiva, por medio de la inclusión de una mirada antropológica y cultural en el modelo ecológico clásico: los enfoques ambientales. Se propone reflexionar sobre los enfoques con los que se llevan los contenidos al aula y los escenarios didácticos en los cuales estos se presentan a través de la lectura, la reflexión sincera y el diálogo entre colegas.",Quiroz
99,1/3/2022,Lo ambiental en la biología,"En esta clase se procura justificar la necesidad de promover, desde la biología, otros enfoques sobre la vida y sus sistemas complejos que amplíen la perspectiva, por medio de la inclusión de una mirada antropológica y cultural en el modelo ecológico clásico: los enfoques ambientales. Se propone reflexionar sobre los enfoques con los que se llevan los contenidos al aula y los escenarios didácticos en los cuales estos se presentan a través de la lectura, la reflexión sincera y el diálogo entre colegas.",Leff
